seed,variant,method,n,auc,ap,eer,tpr1,tpr5,tpr10
1337,full_fusion,simswap_ff,280,0.5647448979591837,0.545009019249534,0.44285714285714284,0.0,0.05714285714285714,0.12142857142857143
2024,backbone_only,ALL,2209,0.5320795152971809,0.7360530786470434,0.4734184567623053,0.020317460317460317,0.061587301587301586,0.11365079365079366
2024,backbone_only,sadtalker_cdf,836,0.4854556209974023,0.7841563102427277,0.5033092427320971,0.0015174506828528073,0.05007587253414264,0.08497723823975721
2024,backbone_only,sadtalker_ff,278,0.5049171842650103,0.527449600434083,0.48561076604554865,0.028985507246376812,0.06521739130434782,0.14492753623188406
2024,backbone_only,simswap_cdf,815,0.5342259532791386,0.8062304411674495,0.45843738377344456,0.012539184952978056,0.07366771159874608,0.11755485893416928
2024,backbone_only,simswap_ff,280,0.577295918367347,0.5612197906650082,0.4285714285714286,0.02142857142857143,0.06428571428571428,0.14285714285714285
2024,backbone+rppg,ALL,2209,0.538612988833809,0.7397507821946444,0.4636072304842021,0.029841269841269842,0.07746031746031747,0.11492063492063492
2024,backbone+rppg,sadtalker_cdf,836,0.49637783664686264,0.792362712129079,0.4908309971451352,0.0015174506828528073,0.07890743550834597,0.10015174506828528
2024,backbone+rppg,sadtalker_ff,278,0.4993788819875776,0.5182310336806313,0.4640269151138716,0.021739130434782608,0.050724637681159424,0.12318840579710146
2024,backbone+rppg,simswap_cdf,815,0.5329242158581726,0.8057637911580031,0.4687892956449356,0.009404388714733543,0.0877742946708464,0.12539184952978055
2024,backbone+rppg,simswap_ff,280,0.5609693877551021,0.5426446899579391,0.44999999999999996,0.02142857142857143,0.04285714285714286,0.11428571428571428
2024,backbone+blink,ALL,2209,0.5338130288918932,0.7366303193677177,0.4762655850983927,0.019682539682539683,0.05904761904761905,0.11428571428571428
2024,backbone+blink,sadtalker_cdf,836,0.486270071928877,0.7844096054335454,0.5033092427320971,0.0015174506828528073,0.048558421851289835,0.07890743550834597
2024,backbone+blink,sadtalker_ff,278,0.5058488612836439,0.5273734754629127,0.48561076604554865,0.028985507246376812,0.057971014492753624,0.14492753623188406
2024,backbone+blink,simswap_cdf,815,0.5350362184085153,0.8060463921859096,0.46204594159006784,0.007836990595611285,0.07053291536050156,0.10658307210031348
2024,backbone+blink,simswap_ff,280,0.5781122448979592,0.5620289853736894,0.4357142857142857,0.02142857142857143,0.06428571428571428,0.14285714285714285
2024,full_fusion,ALL,2209,0.5388423213659806,0.7400058386114396,0.46392469080166243,0.030476190476190476,0.07746031746031747,0.11555555555555555
2024,full_fusion,sadtalker_cdf,836,0.49667789751635333,0.7925131945944658,0.4908309971451352,0.0015174506828528073,0.07890743550834597,0.10015174506828528
2024,full_fusion,sadtalker_ff,278,0.49953416149068325,0.5183680873424521,0.4640269151138716,0.021739130434782608,0.050724637681159424,0.12318840579710146
2024,full_fusion,simswap_cdf,815,0.5331677381648159,0.8060719952521105,0.4687892956449356,0.0109717868338558,0.08934169278996865,0.12695924764890282
2024,full_fusion,simswap_ff,280,0.5606632653061224,0.5425390695404386,0.44999999999999996,0.02142857142857143,0.04285714285714286,0.11428571428571428
